,top_x,top_y,bottom_x,bottom_y
712,3220.1351351351354,782.0368117291296,3220.1351351351354,-764.0368117291296
713,3224.5945945945946,783.067568532874,3224.5945945945946,-765.067568532874
714,3229.054054054054,784.1183514903145,3229.054054054054,-766.1183514903145
715,3233.5135135135138,785.2007135870795,3233.5135135135138,-767.2007135870795
716,3237.972972972973,786.326207808798,3237.972972972973,-768.326207808798
717,3242.4324324324325,787.505423230964,3242.4324324324325,-769.505423230964
718,3246.891891891892,788.7308800765911,3246.891891891892,-770.7308800765911
719,3251.3513513513517,789.9790512499685,3251.3513513513517,-771.9790512499685
720,3255.810810810811,791.2258518370186,3255.810810810811,-773.2258518370186
721,3260.2702702702704,792.4471969236655,3260.2702702702704,-774.4471969236655
722,3264.72972972973,793.6190015958323,3264.72972972973,-775.6190015958323
723,3269.189189189189,794.7171809394428,3269.189189189189,-776.7171809394428
724,3273.6486486486488,795.7176500404199,3273.6486486486488,-777.7176500404199
725,3278.1081081081084,796.5963239846877,3278.1081081081084,-778.5963239846877
726,3282.5675675675675,797.3291178581691,3282.5675675675675,-779.3291178581691
727,3287.027027027027,797.8936508474757,3287.027027027027,-779.8936508474757
728,3291.4864864864867,798.3165657078109,3291.4864864864867,-780.3165657078109
729,3295.9459459459463,798.6797044238633,3295.9459459459463,-780.6797044238633
730,3300.4054054054054,799.0678536663106,3300.4054054054054,-781.0678536663106
731,3304.864864864865,799.5658001058301,3304.864864864865,-781.5658001058301
732,3309.3243243243246,800.2583304130994,3309.3243243243246,-782.2583304130994
733,3313.7837837837837,801.2302312587958,3313.7837837837837,-783.2302312587958
734,3318.2432432432433,802.5662893135969,3318.2432432432433,-784.5662893135969
735,3322.702702702703,804.3512912481804,3322.702702702703,-786.3512912481804
736,3327.1621621621625,806.6700237332233,3327.1621621621625,-788.6700237332233
737,3331.6216216216217,809.6055298451389,3331.6216216216217,-791.6055298451389
738,3336.0810810810813,813.1558796836161,3336.0810810810813,-795.1558796836161
739,3340.540540540541,817.1976366230498,3340.540540540541,-799.1976366230498
740,3345.0,821.5980194623235,3345.0,-803.5980194623235
741,3349.4594594594596,826.2242470003223,3349.4594594594596,-808.2242470003223
742,3353.918918918919,830.9435380359306,3353.918918918919,-812.9435380359306
743,3358.3783783783783,835.6231113680325,3358.3783783783783,-817.6231113680325
744,3362.837837837838,840.1301857955127,3362.837837837838,-822.1301857955127
745,3367.2972972972975,844.3319801172561,3367.2972972972975,-826.3319801172561
746,3371.756756756757,848.0957131321462,3371.756756756757,-830.0957131321462
